time,cell_id,cell_type,substrate,fba_reaction,flux_lb,flux_value,concentration_mM
310,2,zone_1,oxygen,r0855,-19.6574,-3.74346e-12,28.687
310,2,zone_1,glucose,r1032,-9.06496,4.11793e-12,4.84737
310,2,zone_1,oxygen,r0855,-19.6574,-3.74346e-12,28.687
310,6,zone_3,glucose,r1032,-9.06496,4.11793e-12,4.84737
310,6,zone_3,oxygen,r0855,-19.6302,-3.74346e-12,26.54
310,6,zone_3,glucose,r1032,-9.06496,4.11793e-12,4.84737
310,6,zone_3,oxygen,r0855,-19.6302,-3.74346e-12,26.54
310,3,zone_2,glucose,r1032,-9.06496,4.11793e-12,4.84737
310,3,zone_2,oxygen,r0855,-19.6535,-3.74346e-12,28.3575
310,3,zone_2,glucose,r1032,-9.06496,4.11793e-12,4.84737
310,3,zone_2,oxygen,r0855,-19.6535,-3.74346e-12,28.3575
310,7,zone_3,glucose,r1032,-9.06496,4.11793e-12,4.84737
310,7,zone_3,oxygen,r0855,-19.628,-3.74346e-12,26.3826
310,7,zone_3,glucose,r1032,-9.06496,4.11793e-12,4.84737
310,7,zone_3,oxygen,r0855,-19.628,-3.74346e-12,26.3826
312,0,zone_1,glucose,r1032,-9.06479,4.11793e-12,4.8464
312,0,zone_1,oxygen,r0855,-19.657,-3.74346e-12,28.6514
312,0,zone_1,glucose,r1032,-9.06479,4.11793e-12,4.8464
312,0,zone_1,oxygen,r0855,-19.657,-3.74346e-12,28.6514
312,8,zone_3,glucose,r1032,-9.06479,4.11793e-12,4.8464
312,8,zone_3,oxygen,r0855,-19.6256,-3.74346e-12,26.2059
312,8,zone_3,glucose,r1032,-9.06479,4.11793e-12,4.8464
312,8,zone_3,oxygen,r0855,-19.6256,-3.74346e-12,26.2059
312,4,zone_2,glucose,r1032,-9.06479,4.11793e-12,4.8464
312,4,zone_2,oxygen,r0855,-19.6522,-3.74346e-12,28.249
312,4,zone_2,glucose,r1032,-9.06479,4.11793e-12,4.8464
312,4,zone_2,oxygen,r0855,-19.6522,-3.74346e-12,28.249
312,1,zone_1,glucose,r1032,-9.06479,4.11793e-12,4.8464
312,1,zone_1,oxygen,r0855,-19.657,-3.74346e-12,28.6514
312,1,zone_1,glucose,r1032,-9.06479,4.11793e-12,4.8464
312,1,zone_1,oxygen,r0855,-19.657,-3.74346e-12,28.6514
312,5,zone_2,glucose,r1032,-9.06479,4.11793e-12,4.8464
312,5,zone_2,oxygen,r0855,-19.6518,-3.74346e-12,28.2169
312,5,zone_2,glucose,r1032,-9.06479,4.11793e-12,4.8464
312,5,zone_2,oxygen,r0855,-19.6518,-3.74346e-12,28.2169
312,2,zone_1,glucose,r1032,-9.06479,4.11793e-12,4.8464
312,2,zone_1,oxygen,r0855,-19.6566,-3.74346e-12,28.6178
312,2,zone_1,glucose,r1032,-9.06479,4.11793e-12,4.8464
312,2,zone_1,oxygen,r0855,-19.6566,-3.74346e-12,28.6178
312,6,zone_3,glucose,r1032,-9.06479,4.11793e-12,4.8464
312,6,zone_3,oxygen,r0855,-19.6293,-3.74346e-12,26.4745
312,6,zone_3,glucose,r1032,-9.06479,4.11793e-12,4.8464
312,6,zone_3,oxygen,r0855,-19.6293,-3.74346e-12,26.4745
312,3,zone_2,glucose,r1032,-9.06479,4.11793e-12,4.8464
312,3,zone_2,oxygen,r0855,-19.6526,-3.74346e-12,28.2887
312,3,zone_2,glucose,r1032,-9.06479,4.11793e-12,4.8464
312,3,zone_2,oxygen,r0855,-19.6526,-3.74346e-12,28.2887
312,7,zone_3,glucose,r1032,-9.06479,4.11793e-12,4.8464
312,7,zone_3,oxygen,r0855,-19.6271,-3.74346e-12,26.3174
312,7,zone_3,glucose,r1032,-9.06479,4.11793e-12,4.8464
312,7,zone_3,oxygen,r0855,-19.6271,-3.74346e-12,26.3174
314,0,zone_1,glucose,r1032,-9.06462,4.11793e-12,4.84543
314,0,zone_1,oxygen,r0855,-19.6562,-3.74346e-12,28.5827
314,0,zone_1,glucose,r1032,-9.06462,4.11793e-12,4.84543
314,0,zone_1,oxygen,r0855,-19.6562,-3.74346e-12,28.5827
314,4,zone_2,glucose,r1032,-9.06462,4.11793e-12,4.84543
314,4,zone_2,oxygen,r0855,-19.6513,-3.74346e-12,28.1804
314,4,zone_2,glucose,r1032,-9.06462,4.11793e-12,4.84543
314,4,zone_2,oxygen,r0855,-19.6513,-3.74346e-12,28.1804
314,8,zone_3,glucose,r1032,-9.06462,4.11793e-12,4.84543
314,8,zone_3,oxygen,r0855,-19.6246,-3.74346e-12,26.1413
314,8,zone_3,glucose,r1032,-9.06462,4.11793e-12,4.84543
314,8,zone_3,oxygen,r0855,-19.6246,-3.74346e-12,26.1413
314,1,zone_1,glucose,r1032,-9.06462,4.11793e-12,4.84543
314,1,zone_1,oxygen,r0855,-19.6562,-3.74346e-12,28.5827
314,1,zone_1,glucose,r1032,-9.06462,4.11793e-12,4.84543
314,1,zone_1,oxygen,r0855,-19.6562,-3.74346e-12,28.5827
314,5,zone_2,glucose,r1032,-9.06462,4.11793e-12,4.84543
314,5,zone_2,oxygen,r0855,-19.6509,-3.74346e-12,28.1483
314,5,zone_2,glucose,r1032,-9.06462,4.11793e-12,4.84543
314,5,zone_2,oxygen,r0855,-19.6509,-3.74346e-12,28.1483
314,2,zone_1,glucose,r1032,-9.06462,4.11793e-12,4.84543
314,2,zone_1,oxygen,r0855,-19.6558,-3.74346e-12,28.549
314,2,zone_1,glucose,r1032,-9.06462,4.11793e-12,4.84543
314,2,zone_1,oxygen,r0855,-19.6558,-3.74346e-12,28.549
314,6,zone_3,glucose,r1032,-9.06462,4.11793e-12,4.84543
314,6,zone_3,oxygen,r0855,-19.6284,-3.74346e-12,26.4092
314,6,zone_3,glucose,r1032,-9.06462,4.11793e-12,4.84543
314,6,zone_3,oxygen,r0855,-19.6284,-3.74346e-12,26.4092
314,3,zone_2,glucose,r1032,-9.06462,4.11793e-12,4.84543
314,3,zone_2,oxygen,r0855,-19.6518,-3.74346e-12,28.2201
314,3,zone_2,glucose,r1032,-9.06462,4.11793e-12,4.84543
314,3,zone_2,oxygen,r0855,-19.6518,-3.74346e-12,28.2201
314,7,zone_3,glucose,r1032,-9.06462,4.11793e-12,4.84543
314,7,zone_3,oxygen,r0855,-19.6262,-3.74346e-12,26.2525
314,7,zone_3,glucose,r1032,-9.06462,4.11793e-12,4.84543
314,7,zone_3,oxygen,r0855,-19.6262,-3.74346e-12,26.2525
316,8,zone_3,glucose,r1032,-9.06445,4.11793e-12,4.84447
316,8,zone_3,oxygen,r0855,-19.6237,-3.74346e-12,26.077
316,0,zone_1,glucose,r1032,-9.06445,4.11793e-12,4.84447
316,0,zone_1,oxygen,r0855,-19.6553,-3.74346e-12,28.5142
316,8,zone_3,glucose,r1032,-9.06445,4.11793e-12,4.84447
316,8,zone_3,oxygen,r0855,-19.6237,-3.74346e-12,26.077
316,0,zone_1,glucose,r1032,-9.06445,4.11793e-12,4.84447
316,0,zone_1,oxygen,r0855,-19.6553,-3.74346e-12,28.5142
316,4,zone_2,glucose,r1032,-9.06445,4.11793e-12,4.84447
316,4,zone_2,oxygen,r0855,-19.6505,-3.74346e-12,28.1122
316,4,zone_2,glucose,r1032,-9.06445,4.11793e-12,4.84447
316,4,zone_2,oxygen,r0855,-19.6505,-3.74346e-12,28.1122
316,1,zone_1,glucose,r1032,-9.06445,4.11793e-12,4.84447
316,1,zone_1,oxygen,r0855,-19.6553,-3.74346e-12,28.5142
316,1,zone_1,glucose,r1032,-9.06445,4.11793e-12,4.84447
316,1,zone_1,oxygen,r0855,-19.6553,-3.74346e-12,28.5142
316,5,zone_2,glucose,r1032,-9.06445,4.11793e-12,4.84447
316,5,zone_2,oxygen,r0855,-19.6501,-3.74346e-12,28.08
316,5,zone_2,glucose,r1032,-9.06445,4.11793e-12,4.84447
316,5,zone_2,oxygen,r0855,-19.6501,-3.74346e-12,28.08
316,2,zone_1,glucose,r1032,-9.06445,4.11793e-12,4.84447
316,2,zone_1,oxygen,r0855,-19.6549,-3.74346e-12,28.4804
316,2,zone_1,glucose,r1032,-9.06445,4.11793e-12,4.84447
316,2,zone_1,oxygen,r0855,-19.6549,-3.74346e-12,28.4804
316,6,zone_3,glucose,r1032,-9.06445,4.11793e-12,4.84447
316,6,zone_3,oxygen,r0855,-19.6275,-3.74346e-12,26.3443
316,6,zone_3,glucose,r1032,-9.06445,4.11793e-12,4.84447
316,6,zone_3,oxygen,r0855,-19.6275,-3.74346e-12,26.3443
316,3,zone_2,glucose,r1032,-9.06445,4.11793e-12,4.84447
316,3,zone_2,oxygen,r0855,-19.651,-3.74346e-12,28.1519
316,3,zone_2,glucose,r1032,-9.06445,4.11793e-12,4.84447
316,3,zone_2,oxygen,r0855,-19.651,-3.74346e-12,28.1519
316,7,zone_3,glucose,r1032,-9.06445,4.11793e-12,4.84447
316,7,zone_3,oxygen,r0855,-19.6253,-3.74346e-12,26.1879
316,7,zone_3,glucose,r1032,-9.06445,4.11793e-12,4.84447
316,7,zone_3,oxygen,r0855,-19.6253,-3.74346e-12,26.1879
318,8,zone_3,glucose,r1032,-9.06428,4.11793e-12,4.8435
318,8,zone_3,oxygen,r0855,-19.6228,-3.74346e-12,26.0129
318,8,zone_3,glucose,r1032,-9.06428,4.11793e-12,4.8435
318,8,zone_3,oxygen,r0855,-19.6228,-3.74346e-12,26.0129
318,0,zone_1,glucose,r1032,-9.06428,4.11793e-12,4.8435
318,0,zone_1,oxygen,r0855,-19.6545,-3.74346e-12,28.446
318,0,zone_1,glucose,r1032,-9.06428,4.11793e-12,4.8435
318,0,zone_1,oxygen,r0855,-19.6545,-3.74346e-12,28.446
318,4,zone_2,glucose,r1032,-9.06428,4.11793e-12,4.8435
318,4,zone_2,oxygen,r0855,-19.6497,-3.74346e-12,28.0442
318,4,zone_2,glucose,r1032,-9.06428,4.11793e-12,4.8435
318,4,zone_2,oxygen,r0855,-19.6497,-3.74346e-12,28.0442
318,1,zone_1,glucose,r1032,-9.06428,4.11793e-12,4.8435
318,1,zone_1,oxygen,r0855,-19.6545,-3.74346e-12,28.446
318,1,zone_1,glucose,r1032,-9.06428,4.11793e-12,4.8435
318,1,zone_1,oxygen,r0855,-19.6545,-3.74346e-12,28.446
318,5,zone_2,glucose,r1032,-9.06428,4.11793e-12,4.8435
318,5,zone_2,oxygen,r0855,-19.6493,-3.74346e-12,28.0121
318,5,zone_2,glucose,r1032,-9.06428,4.11793e-12,4.8435
318,5,zone_2,oxygen,r0855,-19.6493,-3.74346e-12,28.0121
318,2,zone_1,glucose,r1032,-9.06428,4.11793e-12,4.8435
318,2,zone_1,oxygen,r0855,-19.6541,-3.74346e-12,28.4121
318,2,zone_1,glucose,r1032,-9.06428,4.11793e-12,4.8435
318,2,zone_1,oxygen,r0855,-19.6541,-3.74346e-12,28.4121
318,6,zone_3,glucose,r1032,-9.06428,4.11793e-12,4.8435
318,6,zone_3,oxygen,r0855,-19.6266,-3.74346e-12,26.2796
318,6,zone_3,glucose,r1032,-9.06428,4.11793e-12,4.8435
318,6,zone_3,oxygen,r0855,-19.6266,-3.74346e-12,26.2796
318,3,zone_2,glucose,r1032,-9.06428,4.11793e-12,4.8435
318,3,zone_2,oxygen,r0855,-19.6502,-3.74346e-12,28.0839
318,3,zone_2,glucose,r1032,-9.06428,4.11793e-12,4.8435
318,3,zone_2,oxygen,r0855,-19.6502,-3.74346e-12,28.0839
318,7,zone_3,glucose,r1032,-9.06428,4.11793e-12,4.8435
318,7,zone_3,oxygen,r0855,-19.6244,-3.74346e-12,26.1236
318,7,zone_3,glucose,r1032,-9.06428,4.11793e-12,4.8435
318,7,zone_3,oxygen,r0855,-19.6244,-3.74346e-12,26.1236
320,0,zone_1,glucose,r1032,-9.06411,4.11793e-12,4.84253
320,0,zone_1,oxygen,r0855,-19.6537,-3.74346e-12,28.3782
320,0,zone_1,glucose,r1032,-9.06411,4.11793e-12,4.84253
320,0,zone_1,oxygen,r0855,-19.6537,-3.74346e-12,28.3782
320,4,zone_2,glucose,r1032,-9.06411,4.11793e-12,4.84253
320,4,zone_2,oxygen,r0855,-19.6488,-3.74346e-12,27.9765
320,4,zone_2,glucose,r1032,-9.06411,4.11793e-12,4.84253
320,4,zone_2,oxygen,r0855,-19.6488,-3.74346e-12,27.9765
320,1,zone_1,glucose,r1032,-9.06411,4.11793e-12,4.84253
320,1,zone_1,oxygen,r0855,-19.6537,-3.74346e-12,28.3782
320,1,zone_1,glucose,r1032,-9.06411,4.11793e-12,4.84253
320,1,zone_1,oxygen,r0855,-19.6537,-3.74346e-12,28.3782
320,8,zone_3,glucose,r1032,-9.06411,4.11793e-12,4.84253
320,8,zone_3,oxygen,r0855,-19.6219,-3.74346e-12,25.9491
320,8,zone_3,glucose,r1032,-9.06411,4.11793e-12,4.84253
320,8,zone_3,oxygen,r0855,-19.6219,-3.74346e-12,25.9491
320,5,zone_2,glucose,r1032,-9.06411,4.11793e-12,4.84253
320,5,zone_2,oxygen,r0855,-19.6484,-3.74346e-12,27.9444
320,2,zone_1,glucose,r1032,-9.06411,4.11793e-12,4.84253
320,2,zone_1,oxygen,r0855,-19.6533,-3.74346e-12,28.3442
320,5,zone_2,glucose,r1032,-9.06411,4.11793e-12,4.84253
320,5,zone_2,oxygen,r0855,-19.6484,-3.74346e-12,27.9444
320,2,zone_1,glucose,r1032,-9.06411,4.11793e-12,4.84253
320,2,zone_1,oxygen,r0855,-19.6533,-3.74346e-12,28.3442
320,3,zone_2,glucose,r1032,-9.06411,4.11793e-12,4.84253
320,3,zone_2,oxygen,r0855,-19.6493,-3.74346e-12,28.0162
320,3,zone_2,glucose,r1032,-9.06411,4.11793e-12,4.84253
320,3,zone_2,oxygen,r0855,-19.6493,-3.74346e-12,28.0162
320,6,zone_3,glucose,r1032,-9.06411,4.11793e-12,4.84253
320,6,zone_3,oxygen,r0855,-19.6257,-3.74346e-12,26.2152
320,6,zone_3,glucose,r1032,-9.06411,4.11793e-12,4.84253
320,6,zone_3,oxygen,r0855,-19.6257,-3.74346e-12,26.2152
320,7,zone_3,glucose,r1032,-9.06411,4.11793e-12,4.84253
320,7,zone_3,oxygen,r0855,-19.6235,-3.74346e-12,26.0595
320,7,zone_3,glucose,r1032,-9.06411,4.11793e-12,4.84253
320,7,zone_3,oxygen,r0855,-19.6235,-3.74346e-12,26.0595
322,4,zone_2,glucose,r1032,-9.06394,4.11793e-12,4.84156
322,4,zone_2,oxygen,r0855,-19.648,-3.74346e-12,27.9091
322,0,zone_1,glucose,r1032,-9.06394,4.11793e-12,4.84156
322,0,zone_1,oxygen,r0855,-19.6529,-3.74346e-12,28.3106
322,4,zone_2,glucose,r1032,-9.06394,4.11793e-12,4.84156
322,4,zone_2,oxygen,r0855,-19.648,-3.74346e-12,27.9091
322,0,zone_1,glucose,r1032,-9.06394,4.11793e-12,4.84156
322,0,zone_1,oxygen,r0855,-19.6529,-3.74346e-12,28.3106
322,8,zone_3,glucose,r1032,-9.06394,4.11793e-12,4.84156
322,8,zone_3,oxygen,r0855,-19.621,-3.74346e-12,25.8856
322,8,zone_3,glucose,r1032,-9.06394,4.11793e-12,4.84156
322,8,zone_3,oxygen,r0855,-19.621,-3.74346e-12,25.8856
322,1,zone_1,glucose,r1032,-9.06394,4.11793e-12,4.84156
322,1,zone_1,oxygen,r0855,-19.6529,-3.74346e-12,28.3106
322,1,zone_1,glucose,r1032,-9.06394,4.11793e-12,4.84156
322,1,zone_1,oxygen,r0855,-19.6529,-3.74346e-12,28.3106
322,5,zone_2,glucose,r1032,-9.06394,4.11793e-12,4.84156
322,5,zone_2,oxygen,r0855,-19.6476,-3.74346e-12,27.877
322,5,zone_2,glucose,r1032,-9.06394,4.11793e-12,4.84156
322,5,zone_2,oxygen,r0855,-19.6476,-3.74346e-12,27.877
322,2,zone_1,glucose,r1032,-9.06394,4.11793e-12,4.84156
322,2,zone_1,oxygen,r0855,-19.6525,-3.74346e-12,28.2765
322,2,zone_1,glucose,r1032,-9.06394,4.11793e-12,4.84156
322,2,zone_1,oxygen,r0855,-19.6525,-3.74346e-12,28.2765
322,6,zone_3,glucose,r1032,-9.06394,4.11793e-12,4.84156
322,6,zone_3,oxygen,r0855,-19.6248,-3.74346e-12,26.151
322,6,zone_3,glucose,r1032,-9.06394,4.11793e-12,4.84156
322,6,zone_3,oxygen,r0855,-19.6248,-3.74346e-12,26.151
322,3,zone_2,glucose,r1032,-9.06394,4.11793e-12,4.84156
322,3,zone_2,oxygen,r0855,-19.6485,-3.74346e-12,27.9488
322,3,zone_2,glucose,r1032,-9.06394,4.11793e-12,4.84156
322,3,zone_2,oxygen,r0855,-19.6485,-3.74346e-12,27.9488
322,7,zone_3,glucose,r1032,-9.06394,4.11793e-12,4.84156
322,7,zone_3,oxygen,r0855,-19.6226,-3.74346e-12,25.9958
322,7,zone_3,glucose,r1032,-9.06394,4.11793e-12,4.84156
322,7,zone_3,oxygen,r0855,-19.6226,-3.74346e-12,25.9958
324,4,zone_2,glucose,r1032,-9.06377,4.11793e-12,4.84059
324,4,zone_2,oxygen,r0855,-19.6472,-3.74346e-12,27.842
324,4,zone_2,glucose,r1032,-9.06377,4.11793e-12,4.84059
324,4,zone_2,oxygen,r0855,-19.6472,-3.74346e-12,27.842
324,0,zone_1,glucose,r1032,-9.06377,4.11793e-12,4.84059
324,0,zone_1,oxygen,r0855,-19.6521,-3.74346e-12,28.2433
324,0,zone_1,glucose,r1032,-9.06377,4.11793e-12,4.84059
324,0,zone_1,oxygen,r0855,-19.6521,-3.74346e-12,28.2433
324,8,zone_3,glucose,r1032,-9.06377,4.11793e-12,4.84059
324,8,zone_3,oxygen,r0855,-19.6201,-3.74346e-12,25.8223
324,8,zone_3,glucose,r1032,-9.06377,4.11793e-12,4.84059
324,8,zone_3,oxygen,r0855,-19.6201,-3.74346e-12,25.8223
324,1,zone_1,glucose,r1032,-9.06377,4.11793e-12,4.84059
324,1,zone_1,oxygen,r0855,-19.6521,-3.74346e-12,28.2433
324,1,zone_1,glucose,r1032,-9.06377,4.11793e-12,4.84059
324,1,zone_1,oxygen,r0855,-19.6521,-3.74346e-12,28.2433
324,5,zone_2,glucose,r1032,-9.06377,4.11793e-12,4.84059
324,5,zone_2,oxygen,r0855,-19.6468,-3.74346e-12,27.8098
324,5,zone_2,glucose,r1032,-9.06377,4.11793e-12,4.84059
324,5,zone_2,oxygen,r0855,-19.6468,-3.74346e-12,27.8098
324,2,zone_1,glucose,r1032,-9.06377,4.11793e-12,4.84059
324,2,zone_1,oxygen,r0855,-19.6517,-3.74346e-12,28.2091
324,2,zone_1,glucose,r1032,-9.06377,4.11793e-12,4.84059
324,2,zone_1,oxygen,r0855,-19.6517,-3.74346e-12,28.2091
324,6,zone_3,glucose,r1032,-9.06377,4.11793e-12,4.84059
324,6,zone_3,oxygen,r0855,-19.6239,-3.74346e-12,26.0872
324,6,zone_3,glucose,r1032,-9.06377,4.11793e-12,4.84059
324,6,zone_3,oxygen,r0855,-19.6239,-3.74346e-12,26.0872
324,3,zone_2,glucose,r1032,-9.06377,4.11793e-12,4.84059
324,3,zone_2,oxygen,r0855,-19.6477,-3.74346e-12,27.8817
324,3,zone_2,glucose,r1032,-9.06377,4.11793e-12,4.84059
324,3,zone_2,oxygen,r0855,-19.6477,-3.74346e-12,27.8817
324,7,zone_3,glucose,r1032,-9.06377,4.11793e-12,4.84059
324,7,zone_3,oxygen,r0855,-19.6217,-3.74346e-12,25.9323
324,7,zone_3,glucose,r1032,-9.06377,4.11793e-12,4.84059
324,7,zone_3,oxygen,r0855,-19.6217,-3.74346e-12,25.9323
326,8,zone_3,glucose,r1032,-9.0636,4.11793e-12,4.83962
326,8,zone_3,oxygen,r0855,-19.6192,-3.74346e-12,25.7594
326,8,zone_3,glucose,r1032,-9.0636,4.11793e-12,4.83962
326,8,zone_3,oxygen,r0855,-19.6192,-3.74346e-12,25.7594
326,0,zone_1,glucose,r1032,-9.0636,4.11793e-12,4.83962
326,0,zone_1,oxygen,r0855,-19.6513,-3.74346e-12,28.1762
326,0,zone_1,glucose,r1032,-9.0636,4.11793e-12,4.83962
326,0,zone_1,oxygen,r0855,-19.6513,-3.74346e-12,28.1762
326,4,zone_2,glucose,r1032,-9.0636,4.11793e-12,4.83962
326,4,zone_2,oxygen,r0855,-19.6463,-3.74346e-12,27.7751
326,4,zone_2,glucose,r1032,-9.0636,4.11793e-12,4.83962
326,4,zone_2,oxygen,r0855,-19.6463,-3.74346e-12,27.7751
326,1,zone_1,glucose,r1032,-9.0636,4.11793e-12,4.83962
326,1,zone_1,oxygen,r0855,-19.6513,-3.74346e-12,28.1762
326,1,zone_1,glucose,r1032,-9.0636,4.11793e-12,4.83962
326,1,zone_1,oxygen,r0855,-19.6513,-3.74346e-12,28.1762
326,5,zone_2,glucose,r1032,-9.0636,4.11793e-12,4.83962
326,5,zone_2,oxygen,r0855,-19.6459,-3.74346e-12,27.743
326,5,zone_2,glucose,r1032,-9.0636,4.11793e-12,4.83962
326,5,zone_2,oxygen,r0855,-19.6459,-3.74346e-12,27.743
326,2,zone_1,glucose,r1032,-9.0636,4.11793e-12,4.83962
326,2,zone_1,oxygen,r0855,-19.6509,-3.74346e-12,28.142
326,2,zone_1,glucose,r1032,-9.0636,4.11793e-12,4.83962
326,2,zone_1,oxygen,r0855,-19.6509,-3.74346e-12,28.142
326,6,zone_3,glucose,r1032,-9.0636,4.11793e-12,4.83962
326,6,zone_3,oxygen,r0855,-19.623,-3.74346e-12,26.0236
326,6,zone_3,glucose,r1032,-9.0636,4.11793e-12,4.83962
326,6,zone_3,oxygen,r0855,-19.623,-3.74346e-12,26.0236
326,3,zone_2,glucose,r1032,-9.0636,4.11793e-12,4.83962
326,3,zone_2,oxygen,r0855,-19.6468,-3.74346e-12,27.8149
326,3,zone_2,glucose,r1032,-9.0636,4.11793e-12,4.83962
326,3,zone_2,oxygen,r0855,-19.6468,-3.74346e-12,27.8149
326,7,zone_3,glucose,r1032,-9.0636,4.11793e-12,4.83962
326,7,zone_3,oxygen,r0855,-19.6208,-3.74346e-12,25.869
326,7,zone_3,glucose,r1032,-9.0636,4.11793e-12,4.83962
326,7,zone_3,oxygen,r0855,-19.6208,-3.74346e-12,25.869
328,8,zone_3,glucose,r1032,-9.06343,4.11793e-12,4.83866
328,8,zone_3,oxygen,r0855,-19.6183,-3.74346e-12,25.6966
328,8,zone_3,glucose,r1032,-9.06343,4.11793e-12,4.83866
328,8,zone_3,oxygen,r0855,-19.6183,-3.74346e-12,25.6966
328,4,zone_2,glucose,r1032,-9.06343,4.11793e-12,4.83866
328,4,zone_2,oxygen,r0855,-19.6455,-3.74346e-12,27.7086
328,4,zone_2,glucose,r1032,-9.06343,4.11793e-12,4.83866
328,4,zone_2,oxygen,r0855,-19.6455,-3.74346e-12,27.7086
328,0,zone_1,glucose,r1032,-9.06343,4.11793e-12,4.83866
328,0,zone_1,oxygen,r0855,-19.6505,-3.74346e-12,28.1095
328,0,zone_1,glucose,r1032,-9.06343,4.11793e-12,4.83866
328,0,zone_1,oxygen,r0855,-19.6505,-3.74346e-12,28.1095
328,5,zone_2,glucose,r1032,-9.06343,4.11793e-12,4.83866
328,5,zone_2,oxygen,r0855,-19.6451,-3.74346e-12,27.6765
328,5,zone_2,glucose,r1032,-9.06343,4.11793e-12,4.83866
328,5,zone_2,oxygen,r0855,-19.6451,-3.74346e-12,27.6765
328,1,zone_1,glucose,r1032,-9.06343,4.11793e-12,4.83866
328,1,zone_1,oxygen,r0855,-19.6505,-3.74346e-12,28.1095
328,1,zone_1,glucose,r1032,-9.06343,4.11793e-12,4.83866
328,1,zone_1,oxygen,r0855,-19.6505,-3.74346e-12,28.1095
328,2,zone_1,glucose,r1032,-9.06343,4.11793e-12,4.83866
328,2,zone_1,oxygen,r0855,-19.65,-3.74346e-12,28.0752
328,2,zone_1,glucose,r1032,-9.06343,4.11793e-12,4.83866
328,2,zone_1,oxygen,r0855,-19.65,-3.74346e-12,28.0752
328,6,zone_3,glucose,r1032,-9.06343,4.11793e-12,4.83866
328,6,zone_3,oxygen,r0855,-19.6221,-3.74346e-12,25.9603
328,6,zone_3,glucose,r1032,-9.06343,4.11793e-12,4.83866
328,6,zone_3,oxygen,r0855,-19.6221,-3.74346e-12,25.9603
328,3,zone_2,glucose,r1032,-9.06343,4.11793e-12,4.83866
328,3,zone_2,oxygen,r0855,-19.646,-3.74346e-12,27.7483
328,3,zone_2,glucose,r1032,-9.06343,4.11793e-12,4.83866
328,3,zone_2,oxygen,r0855,-19.646,-3.74346e-12,27.7483
328,7,zone_3,glucose,r1032,-9.06343,4.11793e-12,4.83866
328,7,zone_3,oxygen,r0855,-19.6199,-3.74346e-12,25.8061
328,7,zone_3,glucose,r1032,-9.06343,4.11793e-12,4.83866
328,7,zone_3,oxygen,r0855,-19.6199,-3.74346e-12,25.8061
330,0,zone_1,glucose,r1032,-9.06326,4.11793e-12,4.83769
330,0,zone_1,oxygen,r0855,-19.6497,-3.74346e-12,28.0431
330,0,zone_1,glucose,r1032,-9.06326,4.11793e-12,4.83769
330,0,zone_1,oxygen,r0855,-19.6497,-3.74346e-12,28.0431
330,4,zone_2,glucose,r1032,-9.06326,4.11793e-12,4.83769
330,4,zone_2,oxygen,r0855,-19.6447,-3.74346e-12,27.6423
330,4,zone_2,glucose,r1032,-9.06326,4.11793e-12,4.83769
330,4,zone_2,oxygen,r0855,-19.6447,-3.74346e-12,27.6423
330,8,zone_3,glucose,r1032,-9.06326,4.11793e-12,4.83769
330,8,zone_3,oxygen,r0855,-19.6174,-3.74346e-12,25.6342
330,8,zone_3,glucose,r1032,-9.06326,4.11793e-12,4.83769
330,8,zone_3,oxygen,r0855,-19.6174,-3.74346e-12,25.6342
330,1,zone_1,glucose,r1032,-9.06326,4.11793e-12,4.83769
330,1,zone_1,oxygen,r0855,-19.6497,-3.74346e-12,28.0431
330,1,zone_1,glucose,r1032,-9.06326,4.11793e-12,4.83769
330,1,zone_1,oxygen,r0855,-19.6497,-3.74346e-12,28.0431
330,5,zone_2,glucose,r1032,-9.06326,4.11793e-12,4.83769
330,5,zone_2,oxygen,r0855,-19.6443,-3.74346e-12,27.6102
330,5,zone_2,glucose,r1032,-9.06326,4.11793e-12,4.83769
330,5,zone_2,oxygen,r0855,-19.6443,-3.74346e-12,27.6102
330,2,zone_1,glucose,r1032,-9.06326,4.11793e-12,4.83769
330,2,zone_1,oxygen,r0855,-19.6492,-3.74346e-12,28.0086
330,2,zone_1,glucose,r1032,-9.06326,4.11793e-12,4.83769
330,2,zone_1,oxygen,r0855,-19.6492,-3.74346e-12,28.0086
330,6,zone_3,glucose,r1032,-9.06326,4.11793e-12,4.83769
330,6,zone_3,oxygen,r0855,-19.6212,-3.74346e-12,25.8972
330,6,zone_3,glucose,r1032,-9.06326,4.11793e-12,4.83769
330,6,zone_3,oxygen,r0855,-19.6212,-3.74346e-12,25.8972
330,3,zone_2,glucose,r1032,-9.06326,4.11793e-12,4.83769
330,3,zone_2,oxygen,r0855,-19.6452,-3.74346e-12,27.6821
330,3,zone_2,glucose,r1032,-9.06326,4.11793e-12,4.83769
330,3,zone_2,oxygen,r0855,-19.6452,-3.74346e-12,27.6821
330,7,zone_3,glucose,r1032,-9.06326,4.11793e-12,4.83769
330,7,zone_3,oxygen,r0855,-19.619,-3.74346e-12,25.7434
330,7,zone_3,glucose,r1032,-9.06326,4.11793e-12,4.83769
330,7,zone_3,oxygen,r0855,-19.619,-3.74346e-12,25.7434
332,0,zone_1,glucose,r1032,-9.0631,4.11793e-12,4.83672
332,0,zone_1,oxygen,r0855,-19.6488,-3.74346e-12,27.9769
332,0,zone_1,glucose,r1032,-9.0631,4.11793e-12,4.83672
